date,bitcoin,ethereum,tether,binance-usd,solana,usd-coin,ripple,dogecoin,cardano,shiba-inu
2020-01-01,21187883711.18498,7103187150.687103,23700467688.597626,3144181.739031137,0.0,235182743.9392602,1125486226.8996513,53013466.43977485,78089757.05218825,0.0
2020-01-02,18123516838.8979,6623732040.964472,20511330406.674465,1937270.2338487292,0.0,215618098.8202317,1043385828.1124828,38576914.81140906,74867841.21535505,0.0
2020-01-03,20313194628.09452,6497297884.22486,22785123515.581898,4703723.429931946,0.0,272591127.39166415,1082069170.5192986,46080313.1698568,63835282.138862886,0.0
2020-01-04,31015776262.21867,9655245099.720837,34359766805.71312,9374814.517245388,0.0,319466024.06633407,1276806150.490826,40863740.2637823,79167959.06649704,0.0
2020-01-05,20611640058.34164,6958393690.018681,23242310022.85897,5435381.0897907885,0.0,233728422.58252147,987421522.136372,46196902.62503713,77918143.48363875,0.0
2020-01-06,21929224570.56102,7260645128.406949,25499195568.806232,6431847.350103173,0.0,243499530.79223964,1151983921.4447217,32539590.81985469,48833556.38398183,0.0
2020-01-07,28148518761.51164,9514201882.396584,32170855517.2865,9452915.427232305,0.0,317566485.9564313,2315410062.424789,38106371.073414624,77690490.90639412,0.0
2020-01-08,34823187724.289955,9440938787.519836,38566149172.81088,17290641.55227596,0.0,362374029.49344057,2246849401.0656867,43529571.27630211,109080768.02223112,0.0
2020-01-09,39971512000.06816,10095847759.294762,41309963723.6954,20110829.05268893,0.0,348802962.6513395,1751818179.3607318,43151513.17199349,97790326.68355764,0.0
2020-01-10,29276053440.88472,7280640218.292043,31855695067.773724,11208484.49157842,0.0,261845670.60260576,1375082672.979332,48004964.6872597,73078880.79386607,0.0
2020-01-11,35777298156.26295,10273370788.312328,39342110024.91291,16863203.284700654,0.0,324671141.1630443,1715289860.970222,53435758.9843392,89615189.15475553,0.0
2020-01-12,31504583511.03613,9737605323.282524,34614915677.69449,10573408.568819176,0.0,260012602.16400465,1616008355.0527637,60455962.13803458,103012026.66787285,0.0
2020-01-13,27533390875.51989,8488793477.5950365,29450782375.852303,8684096.520215718,0.0,255131331.64024284,1497339722.9534612,52330281.75188446,94947456.45599157,0.0
2020-01-14,27962176780.62824,8019794567.486078,29491433579.91569,6764061.9746370325,0.0,272095710.1490189,1344392775.5026226,48689131.79398153,92974481.83741903,0.0
2020-01-15,55384169405.51928,18970204899.197784,70376678351.42145,31130831.218248084,0.0,416258625.129138,2696981092.1720905,86813590.25639725,211070204.09448823,0.0
2020-01-16,48160401007.254,17862385531.73745,57728408600.02831,24239080.43774718,0.0,492603662.0778319,2536228717.563669,107025135.71837308,199275282.88421407,0.0
2020-01-17,36462155571.2176,14605493158.53319,44913821772.44957,14830098.238646908,0.0,479556401.0409429,2022448461.469136,79745346.96790454,137032057.20058483,0.0
2020-01-18,41671910798.34088,15915322019.78247,52914761703.3385,26865826.656887274,0.0,411207373.0387257,2396388745.883456,98670907.34183107,170585164.39829364,0.0
2020-01-19,36801813631.51236,15808136411.02366,49212911786.04843,20236782.222342264,0.0,362539943.1080856,2424579070.6483755,91648033.563276,156488786.0786448,0.0
2020-01-20,39242297095.94223,14003433869.000366,49853909284.7254,21886032.777924843,0.0,371515172.9765642,2271192817.467,87205354.75027466,140637820.3793592,0.0
2020-01-21,29527689342.88548,10983216126.222286,34635136455.02754,13930039.522870544,0.0,295826464.19505453,1732824923.0854318,73125411.42149109,122312691.01675928,0.0
2020-01-22,27057681779.746685,8267420452.912106,32056660166.936714,14021219.964016909,0.0,279195514.7977273,1689519338.779692,67442647.37519659,144630468.9155506,0.0
2020-01-23,25628542094.50134,8809189828.884594,30662512551.840454,10331828.33093728,0.0,256626144.28933,1517848018.8288903,68481208.43920273,106449100.50429538,0.0
2020-01-24,30696020541.207973,9017537604.34573,35688764491.40632,19787457.134988528,0.0,285640886.24212086,1588344751.259971,70446234.76942727,110069027.1245324,0.0
2020-01-25,30691734305.128677,11043498594.604164,37805953713.07573,18471727.13576574,0.0,286107928.3348797,1700488421.523553,67906669.73371239,114891800.48768374,0.0
2020-01-26,26582198966.298725,8673816085.484137,31241223289.113647,13537959.568787266,0.0,244210459.7461761,1378215639.489156,63624027.58255218,88735590.60746145,0.0
2020-01-27,30241155463.2706,10518901915.39258,36708874104.71233,14095810.85550806,0.0,256635271.59950927,1612338569.6517098,57079680.62868142,98582263.1562168,0.0
2020-01-28,39661537339.92209,12435457692.695446,49516047672.77202,19779349.658424456,0.0,370238584.8472316,1806433337.1744275,71267011.27385685,140901190.79711726,0.0
2020-01-29,49812761504.1306,14300512538.139254,58290792407.47282,24729786.65009397,0.0,448288919.4254742,2085600978.3634768,73912107.34704554,286197023.3930493,0.0
2020-01-30,47273353143.75747,15565369994.796808,57787218862.40493,20646282.06309515,0.0,329305030.0167714,1977002934.2965088,60908834.3515024,258344089.06002605,0.0
2020-01-31,51037775414.9802,18170945326.39071,65338196682.9278,20722346.523196906,0.0,260192382.22507095,2181535959.948334,68004034.73337087,220132465.33669612,0.0
2020-02-01,50102814005.68021,18506953476.934044,63083137863.67584,19471705.22385549,0.0,366405556.2101646,2017282252.7990384,58805204.81953648,196053869.98830616,0.0
2020-02-02,48307978233.84802,19083817630.29935,62333602428.36928,20067076.38332554,0.0,278191383.7320149,1716886038.0747964,61580812.41013885,159634518.7845942,0.0
2020-02-03,55025402183.68224,21543158277.49522,70633299956.59721,23866417.07213705,0.0,334030142.13667685,2640052158.2307854,74934190.64597635,228621145.9129984,0.0
2020-02-04,56824765307.81458,23519056716.26084,72074860985.64421,24686723.118602525,0.0,334301385.17042893,2278216762.8389688,64002051.11978398,164518222.31100556,0.0
2020-02-05,55377658455.62325,21734656893.64477,69616898293.4287,25679507.8764041,0.0,334893848.6144629,2704937501.8976245,61160180.35437329,136675263.4672669,0.0
2020-02-06,65675565620.91084,27708721578.171207,83367665666.77362,41842706.79423782,0.0,416384830.7855318,3007089781.3190074,74945448.71775518,156637649.48422155,0.0
2020-02-07,71141695218.03949,30730370695.67516,89456430446.92986,38825368.229212925,0.0,450390087.90382826,2897162400.397639,68693591.6002877,159304871.65236646,0.0
2020-02-08,69495711755.62915,34073387340.7219,89855187101.49152,39153592.370324895,0.0,612416564.8624064,2279182999.2916217,74768228.3109035,142690306.69238144,0.0
2020-02-09,71561797135.19986,35852075948.97941,93961336140.33604,42151187.24116666,0.0,575172821.4824011,2203834681.657999,114237107.48269545,125903922.22559723,0.0
2020-02-10,78110955304.52135,37065973224.819984,100945702635.24588,40832763.44688909,0.0,577106262.777098,2235349086.456356,122582884.23405837,129259369.74149844,0.0
2020-02-11,81406687324.35088,40180881296.506096,106352560942.68538,57726594.51217126,0.0,682099371.5451578,2336299972.3317795,104681582.67689836,130595621.5452848,0.0
2020-02-12,38930644711.90421,17260236147.946793,46750756586.52256,63843036.36567955,0.0,814352254.1290025,2313861746.3463297,152367638.31450644,254958634.87714756,0.0
2020-02-13,45456624047.83392,25083848405.774597,57978692410.21687,75617146.60693906,0.0,499659250.9941085,3939347661.138104,153307473.93043435,283365264.52459675,0.0
2020-02-14,54151236617.55855,31919298278.23887,71399518927.5377,79429545.35258794,0.0,795445090.9869655,6605455718.645415,146323760.9897969,335446932.6789082,0.0
2020-02-15,50206573483.049774,32486783383.59592,65602990735.9234,58137533.80005512,0.0,1810793377.76726,4390704528.584524,121465386.01636072,253062181.27208945,0.0
2020-02-16,51460340288.898056,31021139510.840595,70029696425.96321,64225440.959743135,0.0,790480767.6564709,3430602807.6012707,118598157.54534286,242397210.9390732,0.0
2020-02-17,42364906261.0548,26307305450.095947,55975123555.71236,85328661.47527286,0.0,876066590.9633191,3980732101.4108753,129451161.48156218,277034923.6330006,0.0
2020-02-18,48517591137.468,28621805406.26781,64384114671.17158,99375075.11080506,0.0,929129188.4125776,3853954524.987112,121852389.24682634,272004390.5090292,0.0
2020-02-19,54648014949.72496,33038477053.26572,70299261237.21727,71217593.2029452,0.0,689684457.0925375,3811855427.807952,120924221.3564568,251750540.3256694,0.0
2020-02-20,50502739123.75383,24634102799.07547,65196416436.48433,59632850.39951486,0.0,789192760.0666754,3177109702.4000826,120435360.74675378,228558898.74390647,0.0
2020-02-21,53579139400.80847,34355959852.74692,72007263154.84265,69128268.93242268,0.0,922604140.8909782,3305374380.6193023,163959447.29513237,263452977.3437384,0.0
2020-02-22,37678167400.71924,18672669187.760765,43693281116.5608,51312082.565041095,0.0,937912507.0886436,2686108808.308024,139383775.86398557,230599472.21814504,0.0
2020-02-23,32555342237.08436,14860160863.37393,37409628165.20042,35026259.48515197,0.0,869696962.2647609,2170573839.236917,143129454.88647804,166718271.37555096,0.0
2020-02-24,38743680759.32858,15734092874.96997,44933931790.78866,51655743.8992376,0.0,963993785.4022366,2366852812.724957,167584709.26129562,232674655.60882208,0.0
2020-02-25,41928789500.12296,21019871769.54907,50814470266.30067,79933259.15523568,0.0,1041052749.6523744,2475554285.309856,141406806.18826887,254977199.08552107,0.0
2020-02-26,39441760776.3185,15216321566.877129,48218794419.31541,88086550.61263075,0.0,968460070.315046,2567025289.697201,159530093.72414365,223975114.0341601,0.0
2020-02-27,45140119229.63602,20470479538.05484,60222173759.00636,119110841.42090473,0.0,1080225894.233327,3277214495.244253,174293462.49905425,274099295.5684429,0.0
2020-02-28,43045469000.97675,23994578699.806023,53511612145.49837,94983132.04802497,0.0,1037984076.0452268,2700620092.1848893,138916299.7128656,209902464.90978277,0.0
2020-02-29,41297721067.30182,19715536659.91429,50928255293.28052,85004201.5829271,0.0,981166187.7326924,2477143911.606179,130103960.27279843,195936467.4850897,0.0
2020-03-01,33291626663.006737,13967572974.821035,39523155374.76641,52671583.76157224,0.0,863646820.5199721,2044539704.0515928,122706371.4694886,120953605.76956657,0.0
2020-03-02,34310775733.322155,16557363028.554333,40679056015.069176,67714413.37405606,0.0,833220836.6504524,2069107143.4855475,132312472.16995798,124670458.46928772,0.0
2020-03-03,59776629742.57125,18301098060.91034,62844694239.69653,70129635.78973362,0.0,903368008.5865644,2463124755.610758,141216615.1434779,141670557.78046253,0.0
2020-03-04,68336042797.3885,19133763158.937862,69962062115.36945,66625102.53296138,0.0,950860602.2740312,2454087704.964802,145310587.21271068,150407091.0070928,0.0
2020-03-05,38832067216.87788,14844945103.395332,43525699046.66516,50230065.369664274,0.0,735162923.3795483,2236741729.1902986,130345674.18698607,170344689.4210829,0.0
2020-03-06,38122635173.15044,16056678004.768778,46015872915.016624,72354596.99804409,0.0,704651380.9283665,2193770065.4365125,85693524.53818743,142091918.55701336,0.0
2020-03-07,41388087588.44269,16938887970.316448,48040883409.130745,73315653.14631435,0.0,1350469901.527118,2329507514.62436,81573107.81165162,136293489.32336417,0.0
2020-03-08,36764763103.12236,15033855133.023136,44669108239.37727,60032321.3147268,0.0,1172262395.507939,1974512300.6903648,68887904.53028291,125016889.24696536,0.0
2020-03-09,39132209137.69724,18839637103.64804,41092822471.060905,134415429.60946488,0.0,1311414526.7305405,2212569691.91303,79686704.90746602,145742667.2924989,0.0
2020-03-10,45678665163.11017,17900321700.644154,60711640591.94306,173395920.06053326,0.0,1288989238.02497,2703449654.798481,105653413.87130304,166720941.06616473,0.0
2020-03-11,40882213633.94649,10622282127.512651,47930121433.38325,102700449.177915,0.0,1492210276.5475967,2198016132.888562,88469387.3534648,140500959.223219,0.0
2020-03-12,38689036552.81125,14699687559.439268,45304260520.12959,92266519.7908482,0.0,1266012034.5877752,2049343228.0515945,81850204.70560278,131897068.04937842,0.0
2020-03-13,50009548492.07486,17357843633.111378,65370235004.51704,277117763.50180256,0.0,1245605483.8653967,2844634644.5898576,110773263.56278166,211978802.34647852,0.0
2020-03-14,74329688818.10397,24412190319.85676,92226829877.40114,210680864.74183956,0.0,795413199.4286765,5002103249.521113,162397713.99004295,289676259.7783371,0.0
2020-03-15,36054625746.82817,8678897518.712492,39487890716.07522,107023435.88457143,0.0,533157619.10343015,2154086289.8254404,83287639.85381952,97926867.78153747,0.0
2020-03-16,32985693209.74783,10971643911.795376,41647999561.05808,96659530.93938398,0.0,675124870.7591795,2079737198.446287,92079970.28261894,98577461.91335168,0.0
2020-03-17,44034438467.96684,11161656313.89003,50934758342.763794,147428351.64704,0.0,644514306.6056744,2529761544.987209,100216039.671732,136720716.22836453,0.0
2020-03-18,36007089253.82256,10514054745.732649,44460007814.426414,110340355.67232084,0.0,531370905.2387637,2083392083.9541287,74523963.29975541,106703913.57145049,0.0
2020-03-19,37618067230.41405,9829287702.00789,43824087657.32284,108202623.71363716,0.0,613702399.941707,1931411749.81102,74515510.58586784,107356169.8010236,0.0
2020-03-20,48056214948.15649,13910341816.437582,59937178587.72581,141053148.02657077,0.0,1026169260.3110404,2490205855.675707,223278152.6602397,154960081.1018546,0.0
2020-03-21,50936770688.25396,16267979993.668526,65487737812.20043,183869451.9570206,0.0,877920224.0967498,2852880594.57501,158961780.25948435,183999555.67569375,0.0
2020-03-22,40189198131.46317,12633534610.010733,50189758583.7647,132315887.51786776,0.0,1015260283.4880075,2026937931.3596127,133056132.79038008,124168282.90695898,0.0
2020-03-23,37255748385.30394,10177508398.873247,45666848648.79093,128380227.1064264,0.0,616291307.9542409,1876934021.256626,135249014.28128096,107973019.0664643,0.0
2020-03-24,45578824447.64577,11596650460.730272,53286026951.02652,122118425.54123709,0.0,673823849.0250514,2149427563.4819174,140961242.04309145,122524431.85149188,0.0
2020-03-25,45846522059.373184,12119249137.978954,53554483664.08859,100697938.91981404,0.0,675825355.3842313,2083687565.2443304,153573605.50318238,115754274.56160042,0.0
2020-03-26,42082295491.03078,10616935307.838087,47596191600.24538,93973695.05603573,0.0,652316538.5436517,2007027965.7754836,137546598.60899478,107760572.34855448,0.0
2020-03-27,34840544710.10888,7749490793.658535,39180907039.91991,81494545.65017018,0.0,775955790.2349017,2139429595.5853508,129916986.9889954,104078533.85891876,0.0
2020-03-28,32910551599.472366,10183491264.54011,39075047613.05333,78011599.98607856,0.0,838236386.7837901,2647454047.447796,118486362.43302032,102692751.71481489,0.0
2020-03-29,35231848358.55144,11067855577.856102,41891748335.44261,70401323.43980904,0.0,755666467.5168457,2638537629.977689,139854381.53124577,105439265.1832665,0.0
2020-03-30,25923471292.176422,7718875104.828544,32157860776.982014,44472633.78497875,0.0,245006604.7864037,1869916824.5573215,127824727.49013916,87505944.23006178,0.0
2020-03-31,34907149977.57921,8469234427.790874,43018394294.533485,71833433.23010178,0.0,846837762.8139517,1990274338.689318,130308976.22282743,104645794.60082452,0.0
2020-04-01,32287674952.1782,7869741296.803818,37371758622.055305,54187695.04580209,0.0,697834904.2601203,1985080187.59002,125018849.74881092,99418401.81975324,0.0
2020-04-02,35886963977.71526,7848601147.336895,40351116424.72791,58034796.56934556,0.0,849057829.24838,2002659987.2943864,133295929.96956752,115117998.29999544,0.0
2020-04-03,47638672293.73783,13645052823.766476,54229506608.48683,96821832.18623614,0.0,1075521389.1496265,2346925185.3665543,135883818.3652451,133807050.54801992,0.0
2020-04-04,39867535857.25387,11621521038.709623,44649563860.51618,91641965.62299109,0.0,743856615.4529365,2001601449.389316,130077705.12034462,110357362.067164,0.0
2020-04-05,35009177102.13241,9863619646.24454,38060128235.63738,65221993.84316214,0.0,683278024.9285285,1754643970.4112556,129554098.02583218,111823144.80252229,0.0
2020-04-06,31885662165.01491,8271697077.94318,34785326791.91161,46889140.07748891,0.0,656079597.3523041,1640070010.3468535,123742386.5546454,83582839.87744893,0.0
2020-04-07,45370138560.82485,15337221519.354977,56381821883.68184,96631382.52885276,0.0,822695950.2972647,2390554002.134605,145502189.34077024,147918099.22194624,0.0
2020-04-08,43386074290.71468,16711178690.848326,55214734210.64167,92164283.75926374,0.0,823679836.804425,2553384541.0569887,141907833.74379894,151556119.30055967,0.0
2020-04-09,38922547592.862114,12116309211.63937,49515233520.60701,67908185.02058321,0.0,705263302.3278741,2045635629.867087,127878282.27265082,163870561.3873363,0.0
2020-04-10,34921486435.060486,11971791025.37242,43567794450.27886,54231706.72560024,0.0,686913919.0428461,1815834538.3656497,123549292.19990525,136962104.9231875,0.0
2020-04-11,37828011010.9016,14135915530.589355,51970144128.44539,108527702.11603108,92672667.43447028,764121123.328966,2101666681.991302,134671135.2782357,161039582.5086103,0.0
2020-04-12,30280054180.28837,11128989594.360975,38381907240.91278,49692573.297249,49458692.875224,599365409.6705676,1781001895.317215,128506937.97806722,115182655.42002322,0.0
2020-04-13,34544392366.04943,13002801329.50846,43163061139.33908,36698042.80886197,37821009.95560236,729412617.0459137,2018968368.000913,128335738.508342,109412693.21393186,0.0
2020-04-14,38062368291.08157,13286483792.048328,48857612973.61726,83426599.64379862,19579214.89293177,663373327.2976633,2228364721.4187016,129649088.18245052,127857134.59532972,0.0
2020-04-15,33837365577.44977,11468431211.774742,41681304662.60718,60314088.05446155,17523533.049867075,662281291.9462079,1862120141.679969,124216047.95923096,110605528.21767302,0.0
2020-04-16,29692916171.011845,8578826590.313573,38885674226.81375,65000634.900823854,12659541.408408836,744862726.8572719,1937688979.9904425,131684089.34708844,100008952.07804196,0.0
2020-04-17,45752002264.27432,17430629608.3789,61976472217.65739,107080869.41481678,23132895.9095158,989974822.6269112,2619561036.3051047,146472116.75338238,162619038.51849556,0.0
2020-04-18,31701906839.621475,15220772945.895311,40776778662.852295,54103850.90171424,10227034.752456626,671664121.0672274,1866168812.0107803,121729852.72641444,117736903.4795713,0.0
2020-04-19,30035235468.3311,14284812698.801844,45490197746.04875,49893013.40903648,10199318.163159857,798216731.5189987,1914325546.147416,127629256.47500652,140344430.95982692,0.0
2020-04-20,29714765522.325317,13763176713.456297,43089462603.40397,51917186.72198881,9789186.730548004,818004885.3033566,1849385510.2163615,127839052.89204004,136449252.0886971,0.0
2020-04-21,35276609104.457115,15901061387.704432,53459844830.364655,77489169.90093157,8763891.031037511,572464715.2621422,2266839384.9033456,129791433.2530466,140386733.6710988,0.0
2020-04-22,30093303601.39072,12178214643.078756,41986273919.18073,62655427.17304336,9610841.993019182,441309299.8042598,1826836936.6230843,124397419.90261082,128811222.5384038,0.0
2020-04-23,30819547915.3444,14853382137.991043,43904285472.12395,59284333.18070717,18146790.14448149,358948342.65895784,1760936753.9293184,126033359.2445438,124398269.13030894,0.0
2020-04-24,41032858925.23595,6903118239.477871,53558553516.51579,112302879.43494232,13659849.485801896,343592905.74783546,2284073444.0555773,140105892.3642261,275173060.4726024,0.0
2020-04-25,33233126912.999897,13419651870.125168,44001584613.69506,79472009.82400358,8959427.13964603,367788392.7736398,1858298807.3877127,161596051.33861956,286509553.68496,0.0
2020-04-26,31610167152.118294,14452583265.89944,42857863260.703,52599648.6466014,7324961.274114759,330440079.86288154,1645169648.3148117,179689638.1780725,176658780.9233021,0.0
2020-04-27,33760863612.125053,13530756223.951258,45033285595.4771,60121530.95987245,8493459.048447348,366817544.7626419,1670524318.453444,233725625.080251,250469497.7716724,0.0
2020-04-28,35205525351.89531,17659706480.60195,47193280712.58293,71931027.22042069,7534010.521157354,362644570.5326517,1707500454.9858208,224244998.5341308,258539530.39115596,0.0
2020-04-29,32855687796.969097,14644384537.090769,43595220244.48609,60646569.04462272,7387289.032147021,359512626.0236541,2539833760.635142,200283719.69553012,206025566.52261925,0.0
2020-04-30,60399592065.54053,20966892392.04868,75958226742.98386,174142475.79563645,8964597.270530097,541836441.700623,3099767025.4387383,242370965.82979512,350212135.00092226,0.0
2020-05-01,65838312160.09067,23630952297.4432,84999917731.29776,206217635.4460654,5182978.537733341,539464213.0920393,3081128998.8249784,235092727.59249505,396920531.1840506,0.0
2020-05-02,44773967197.55202,17137878522.355495,55197921796.50642,127152809.44473772,4174109.6429038513,433505276.5865063,2290295884.770336,219094154.08480555,213075526.71172065,0.0
2020-05-03,39177855720.33245,14287655444.044804,47700364820.9669,65889196.00814498,3457574.557001388,410594833.8501485,2161381421.7909484,206828067.27229145,169289444.96704793,0.0
2020-05-04,45617019157.37323,16158461349.767452,55765464906.53109,103845085.50644596,3375393.730010124,485835848.32157934,2152766758.0567203,206286035.2381268,184667536.37086117,0.0
2020-05-05,44698213713.39127,17901489283.101368,57630724245.32456,104903041.2661963,3467483.256730908,513922363.5750997,2467883145.441815,202161479.34707013,219399163.48202983,0.0
2020-05-06,43436234291.97107,14345915703.711891,52386275320.10156,85629488.73186941,2903980.8568524625,479573291.2655416,2076215754.529813,191425230.39362997,170783705.1971681,0.0
2020-05-07,48538811466.802704,18128961143.16994,56226762724.29138,101956514.77927504,2715223.2877061805,447675593.0873775,1917689134.9933248,194670688.82242596,170062853.5441525,0.0
2020-05-08,61712313964.69186,15142506242.294548,68944822444.00212,135889274.84583825,3385522.0174709754,493511244.25911134,2597154210.5145693,231863021.6014279,191858931.87592372,0.0
2020-05-09,50955646313.40579,18337241719.88773,60270913930.14915,119465650.90441844,2493703.55942783,501028019.5568367,2408353529.8585777,233587352.8328149,218227143.14994904,0.0
2020-05-10,46706541180.09866,15514402336.324596,56552333548.64607,95417642.51455204,2126230.1519960337,470239212.46421367,2545120609.579296,232331569.78586745,184494302.32278895,0.0
2020-05-11,61704475184.53314,19756507796.247448,78389785215.82169,246322011.36094669,2370841.7230691817,559220999.1340741,3090382984.656238,232503916.47255927,278084415.5031474,0.0
2020-05-12,57996080837.490005,18768379406.38769,66424573913.48932,171091424.3701663,2113480.526002199,502404872.49638623,2435998568.3509817,225533469.66592544,252481674.0902711,0.0
2020-05-13,39515455755.72524,13706747451.019009,47760079591.98937,85893374.41424985,2182277.4116870984,262041202.830712,1955868887.262771,203607474.54131985,215164699.56173727,0.0
2020-05-14,44239951916.52319,13403589148.76194,50545487123.40242,82896262.4978576,2337721.3827509126,271155818.0616521,1887395769.1549468,211321832.63797155,187868068.47322676,0.0
2020-05-15,52076585310.72393,18153298514.018234,59178153296.753685,127601983.7637271,548910.1111122454,318371122.33777744,1981280575.955368,230680148.75764883,151357757.55735683,0.0
2020-05-16,44866846516.37974,13130818660.24124,49089484777.71272,122531906.34242636,1837728.914580343,394797762.0359369,1861283854.619996,198862295.41764167,139782173.01519644,0.0
2020-05-17,34146492788.290558,11676763398.063229,40618057109.89284,82080908.60115163,2286736.274938201,286250340.4572469,1618674614.034291,194713613.44986424,126071103.86946364,0.0
2020-05-18,35650032953.969925,13449821514.26736,42084041224.16996,102354074.10979278,2950437.821089827,291305938.50832725,1540402812.7256663,198445361.81293124,115579145.64655124,0.0
2020-05-19,38922896809.95441,13342260442.297512,46748899695.666855,144045599.07084006,3280890.995949265,316849748.165519,1746308904.9745858,206083120.89024436,185350802.40665573,0.0
2020-05-20,37077538114.72087,10220660537.90651,43209788532.71389,171931331.83268556,2375972.6144311675,311122022.37020653,1785715895.5300689,122220132.33541104,187764434.93610883,0.0
2020-05-21,34829170074.82492,10429639020.80288,41243470467.91824,168525414.61112687,2306268.656301432,492318560.85629904,1733979832.258884,116334207.78770016,202446637.71215117,0.0
2020-05-22,35965016693.72406,8110302356.370864,43225592717.8193,224878407.30882293,2791803.410911919,484470192.62215793,1544535157.9958904,135564016.30217594,232919935.6227309,0.0
2020-05-23,27700943119.83718,10636959193.321962,32937533708.43999,71637329.748358,3449950.8698416166,278616257.18994504,1454970548.1993108,142767321.29591206,185615336.2598872,0.0
2020-05-24,26159735072.083897,8524288901.148943,30552160155.6397,58557307.68185081,2624526.4581755586,263805365.7397056,1249075196.4790466,139842299.82392925,127428419.32540467,0.0
2020-05-25,29437505507.203728,10782742329.00735,34920026490.888176,86917108.4181533,2831384.62366694,270540481.8672133,1289364325.3179705,118180701.6397779,105461558.65782166,0.0
2020-05-26,29130957734.103832,9317131818.625378,34013862995.97205,84778407.01005208,4453912.36455054,279006913.69966054,1572175495.217402,150073653.84341142,181811841.10831824,0.0
2020-05-27,26860828302.61543,8593529312.403248,29617065031.25226,78550372.11180708,2703457.584155076,262626642.5014636,1392748661.8291106,125833705.39194496,161611425.73718694,0.0
2020-05-28,28916177009.890636,8773050350.183073,31322648591.135464,84556668.73622285,2545885.09382515,281919240.839867,1358329184.3187313,135729333.6834608,189893992.9890533,0.0
2020-05-29,31771100326.33337,12329460719.291054,34797264723.70739,106583614.35656244,2654599.496858454,317766198.94018626,1499537828.1718988,159726412.0763231,372917376.3948492,0.0
2020-05-30,28880265574.93268,10335270102.499737,33620246092.31469,88120770.17943132,2051249.6504508469,277948081.5623762,1388432175.7669818,135246773.45676783,416498091.00141424,0.0
2020-05-31,30231487421.644287,13546265992.193748,37235543390.38031,92397494.0995496,2439529.3289575824,316020116.6157847,1464684241.188124,126050717.5911127,608232672.4572831,0.0
2020-06-01,27396663221.15232,10887047331.601736,32627799631.717827,94412593.21474616,1936502.3610925872,292859242.7285706,1594357118.5912654,121116975.44298244,890049224.2352833,0.0
2020-06-02,33702539853.509117,12532381844.259752,34048708842.351543,128337727.91336589,2232352.346863049,334905674.44295585,1561471396.2505286,131305278.95816351,721638304.9515578,0.0
2020-06-03,36841150778.6441,11228877888.97363,42872995283.20316,236248682.5404466,1384105.1497734163,364121674.5040776,1737361211.0604465,131645486.66120732,609498641.1541597,0.0
2020-06-04,25222025158.95508,9023955445.45879,29442673057.601025,93744257.29585324,888236.6647254211,233969051.18942085,1256977102.309477,119884831.40027268,591308386.1160113,0.0
2020-06-05,24903069188.39716,10063518956.568722,30187602640.27844,108921712.43360768,863889.7763493777,253325938.30823323,1313145139.9027412,123499973.3875561,523154541.0113266,0.0
2020-06-06,23447982002.19483,8222827212.494165,28734958998.505398,88457776.17268442,4253926.368138953,231924382.5197796,1297990440.471073,126285010.67512204,409862454.04093415,0.0
2020-06-07,19374357195.06036,7581565794.828065,22910480210.61739,64325122.53721698,1644975.9479360643,217865312.7206755,1058657481.0092324,113261241.697058,269293377.5268906,0.0
2020-06-08,23856639264.76249,9398819027.550789,28210803967.2387,88969954.50097485,778127.9330190483,250152958.1642761,1197102621.5350354,127789278.61951178,373943526.8493118,0.0
2020-06-09,21154971285.09144,8129322897.065843,24172777707.389256,61226137.08190766,1450401.0511809927,221059834.69154885,1251561325.8446476,116658893.07783423,280640845.2374552,0.0
2020-06-10,22844271951.20621,8592468949.874516,26552439420.947216,78511590.29363759,934660.1510810164,230641684.29314983,1328042189.9544604,110545343.9979969,278434928.6379766,0.0
2020-06-11,24398738299.650776,7584308101.602023,27388578283.85683,69436317.85281427,1145633.2872963657,240480825.72192025,1303802102.0559528,120182402.6510263,400552079.7222123,0.0
2020-06-12,31225155444.61979,12109538778.82486,38003904519.30277,152216757.72226715,1164520.213589104,315699842.004886,1464763764.6771228,124324062.61402172,392139007.5701582,0.0
2020-06-13,23601462338.138702,9191505535.416174,28744857527.188385,62649649.17827422,962192.202344892,252966862.4959129,1332835186.6451857,139660383.0299015,316486518.03738123,0.0
2020-06-14,19693461096.502857,6588386730.111501,23355108349.00163,49661294.24301286,753788.2633049818,215319413.601006,1187813850.7313433,130467975.69721358,230572695.56959432,0.0
2020-06-15,18836155988.901707,6517043494.317247,22865446153.535843,45919377.19026889,915552.325663399,246914509.4781448,1150138451.240482,114283771.5195722,197636305.9544264,0.0
2020-06-16,29160908896.896835,9539612843.334751,35039555236.67991,133621417.5785982,1052111.2592694547,314007971.7815747,1454758196.3784769,148884119.81479982,388081290.112849,0.0
2020-06-17,26391020757.045525,6857067974.879582,26639060169.804592,67477909.71693708,679085.216200979,301760221.2167542,1246601572.7074816,144231710.1327751,289705109.8098347,0.0
2020-06-18,23643218251.13749,6079869078.290233,20909232570.602787,74943401.97130965,704810.1888912406,289450001.9578901,1319933194.810691,133883371.50824778,359419229.5146788,0.0
2020-06-19,20601074385.50321,6063250096.3478,18625870198.26668,64784508.59396447,1372641.01989903,281460245.7995019,1163790865.0304394,116189638.19680992,307344572.7556305,0.0
