date,bitcoin,ethereum,binancecoin,solana,ripple,cardano,avalanche-2,polkadot,chainlink,tron,dogecoin
2017-07-03T00:00:00,42326047726.1706,25910676121.5984,0.0,0.0,9949940534.45592,0.0,0.0,0.0,0.0,0.0,278960000.9245864
2017-07-04T00:00:00,42894251457.13055,25093983117.38565,0.0,0.0,9740831265.73473,0.0,0.0,0.0,0.0,0.0,275230705.83942664
2017-07-05T00:00:00,42836970322.05267,24747605746.348022,0.0,0.0,9796353778.03023,0.0,0.0,0.0,0.0,0.0,299326188.04013103
2017-07-06T00:00:00,42931269844.38585,24892807780.231613,0.0,0.0,9759900376.85415,0.0,0.0,0.0,0.0,0.0,290652589.2605419
2017-07-07T00:00:00,41236052946.94405,22473685750.315968,0.0,0.0,9176607666.64908,0.0,0.0,0.0,0.0,0.0,263897205.4609256
2017-07-08T00:00:00,42128232902.26328,22932342735.97489,0.0,0.0,9043315345.75209,0.0,0.0,0.0,0.0,0.0,267251214.4847894
2017-07-09T00:00:00,41409824820.38926,22243889410.90692,0.0,0.0,8973663311.36208,0.0,0.0,0.0,0.0,0.0,255723705.686663
2017-07-10T00:00:00,38856285254.84228,19619308390.378407,0.0,0.0,7863136482.6765,0.0,0.0,0.0,0.0,0.0,210352371.95640936
2017-07-11T00:00:00,38703498121.36672,18114890100.247456,0.0,0.0,7129128870.12999,0.0,0.0,0.0,0.0,0.0,198407725.12059656
2017-07-12T00:00:00,39258160520.55891,20711938391.132465,0.0,0.0,7855975993.15977,0.0,0.0,0.0,0.0,0.0,212484668.29246765
2017-07-13T00:00:00,38884514157.240425,19250616800.120197,0.0,0.0,7745620213.54899,0.0,0.0,0.0,0.0,0.0,200179906.6461984
2017-07-14T00:00:00,36658380771.82992,18467839703.61626,0.0,0.0,7269198766.66581,0.0,0.0,0.0,0.0,0.0,184295142.13693365
2017-07-15T00:00:00,33447052810.303905,16028622412.657797,0.0,0.0,6572869879.70466,0.0,0.0,0.0,0.0,0.0,164790398.84776708
2017-07-16T00:00:00,31704152052.833904,14603949935.719194,0.0,0.0,5540304316.55952,0.0,0.0,0.0,0.0,0.0,143932548.51629788
2017-07-17T00:00:00,35890008657.39433,17584242919.82978,0.0,0.0,6771525599.55918,0.0,0.0,0.0,0.0,0.0,164838302.06188303
2017-07-18T00:00:00,37911881677.64932,21338075701.63201,0.0,0.0,7246645139.2575,0.0,0.0,0.0,0.0,0.0,198760321.55126375
2017-07-19T00:00:00,37434637985.04594,18643050491.147614,0.0,0.0,6213543496.6833,0.0,0.0,0.0,0.0,0.0,186047669.08766663
2017-07-20T00:00:00,45540558047.53742,20878190202.34677,0.0,0.0,7173470297.19081,0.0,0.0,0.0,0.0,0.0,209253628.87562343
2017-07-21T00:00:00,43755767266.33141,20287767362.233944,0.0,0.0,6982587729.05766,0.0,0.0,0.0,0.0,0.0,212043720.77480343
2017-07-22T00:00:00,46136314314.91937,21607085358.114548,0.0,0.0,7443462872.4981,0.0,0.0,0.0,0.0,0.0,229233985.55977944
2017-07-23T00:00:00,44977531723.6921,21198900249.379704,0.0,0.0,7457439229.04145,0.0,0.0,0.0,0.0,0.0,215887995.1964455
2017-07-24T00:00:00,45308735082.91261,21035610498.530437,0.0,0.0,7359722935.548832,0.0,0.0,0.0,0.0,0.0,218102252.58727363
2017-07-25T00:00:00,42223997194.01208,19347591148.68737,0.0,0.0,6761317562.853008,0.0,0.0,0.0,0.0,0.0,195178026.50889987
2017-07-26T00:00:00,41300436593.94769,18746083965.65017,0.0,0.0,6662803578.622128,0.0,0.0,0.0,0.0,0.0,196162207.12859216
2017-07-27T00:00:00,43645402712.15232,19018740572.79166,0.0,0.0,6649564573.037432,0.0,0.0,0.0,0.0,0.0,201134998.2566608
2017-07-28T00:00:00,46111586171.418274,18030982561.48352,0.0,0.0,6339488202.575446,0.0,0.0,0.0,0.0,0.0,194718316.97901827
2017-07-29T00:00:00,44819837646.14303,19246182898.41244,0.0,0.0,6466524065.069082,0.0,0.0,0.0,0.0,0.0,194494683.53952223
2017-07-30T00:00:00,45158066501.84347,18472631835.069103,0.0,0.0,6351946457.044496,0.0,0.0,0.0,0.0,0.0,187189739.6219254
2017-07-31T00:00:00,47322548226.26965,19047827948.6107,0.0,0.0,6407184440.70573,0.0,0.0,0.0,0.0,0.0,184268583.67864668
2017-08-01T00:00:00,45126045890.85253,21282137210.92791,0.0,0.0,6768090489.40144,0.0,0.0,0.0,0.0,0.0,198695651.88812795
2017-08-02T00:00:00,44473195322.90028,20534872983.74952,0.0,0.0,6654969538.822466,0.0,0.0,0.0,0.0,0.0,197452296.51174667
2017-08-03T00:00:00,45788833023.80792,21084238670.10624,0.0,0.0,6690693657.848436,0.0,0.0,0.0,0.0,0.0,197449040.4902699
2017-08-04T00:00:00,46925073392.63279,20789568173.053577,0.0,0.0,6675049370.360172,0.0,0.0,0.0,0.0,0.0,197384156.492454
2017-08-05T00:00:00,53382167034.14344,23747316372.895435,0.0,0.0,7061363577.331397,0.0,0.0,0.0,0.0,0.0,227951338.4579688
2017-08-06T00:00:00,52607099482.05991,24697194959.234104,0.0,0.0,6913548066.872432,0.0,0.0,0.0,0.0,0.0,210015340.7610504
2017-08-07T00:00:00,55367416610.36144,25197894463.869022,0.0,0.0,6863509353.215117,0.0,0.0,0.0,0.0,0.0,214532271.0315136
2017-08-08T00:00:00,56260701200.03423,27705377543.833405,0.0,0.0,7352700087.958431,0.0,0.0,0.0,0.0,0.0,215979335.35410288
2017-08-09T00:00:00,54954274834.24823,27892280499.832973,0.0,0.0,7041808217.971067,0.0,0.0,0.0,0.0,0.0,212428350.39739677
2017-08-10T00:00:00,55570438886.95547,27871169339.54446,0.0,0.0,6928941743.19424,0.0,0.0,0.0,0.0,0.0,207361151.35553148
2017-08-11T00:00:00,58788973716.33661,28821677184.531666,0.0,0.0,6899180092.87808,0.0,0.0,0.0,0.0,0.0,201469747.2178404
2017-08-12T00:00:00,62715286393.35816,28997352513.86263,0.0,0.0,6684482002.0664,0.0,0.0,0.0,0.0,0.0,202397206.9614202
2017-08-13T00:00:00,66405071142.320496,27926704137.990173,0.0,0.0,6460847745.63144,0.0,0.0,0.0,0.0,0.0,194712210.66676053
2017-08-14T00:00:00,68927834713.06955,27861579961.95285,0.0,0.0,6534940972.11969,0.0,0.0,0.0,0.0,0.0,186956430.4962049
2017-08-15T00:00:00,68500212180.10542,27120920523.5159,0.0,0.0,6229608959.205361,0.0,0.0,0.0,0.0,0.0,190866392.3309189
2017-08-16T00:00:00,70376601817.48047,28217360455.3964,0.0,0.0,6142836845.024132,0.0,0.0,0.0,0.0,0.0,188484403.73690373
2017-08-17T00:00:00,70778773053.66321,28267299986.362434,0.0,0.0,6165191304.841921,0.0,0.0,0.0,0.0,0.0,191457357.47274548
2017-08-18T00:00:00,67671539511.38793,27861556924.972927,0.0,0.0,6078764285.237639,0.0,0.0,0.0,0.0,0.0,184111588.04118988
2017-08-19T00:00:00,67968693045.18288,27916001533.15132,0.0,0.0,5973011969.324325,0.0,0.0,0.0,0.0,0.0,181716144.9717704
2017-08-20T00:00:00,66092742688.79337,27786029857.799797,0.0,0.0,6116034499.547915,0.0,0.0,0.0,0.0,0.0,185404256.1678269
2017-08-21T00:00:00,65008176478.93846,30337762878.38153,0.0,0.0,7423789570.809513,0.0,0.0,0.0,0.0,0.0,186817927.1192056
2017-08-22T00:00:00,66221496790.766624,29400686225.9616,0.0,0.0,9235881194.35821,0.0,0.0,0.0,0.0,0.0,185330820.1707165
2017-08-23T00:00:00,67231683430.31014,29842462532.356785,0.0,0.0,9531780622.16932,0.0,0.0,0.0,0.0,0.0,188219289.0912653
2017-08-24T00:00:00,68859869628.5617,30320399298.40048,0.0,0.0,8456197513.509288,0.0,0.0,0.0,0.0,0.0,192013192.9993057
2017-08-25T00:00:00,69403950803.04054,31008765515.118908,0.0,0.0,8385568156.760802,0.0,0.0,0.0,0.0,0.0,187048382.9077481
2017-08-26T00:00:00,68147140643.37593,31031409011.107296,0.0,0.0,8146801053.355361,0.0,0.0,0.0,0.0,0.0,185085074.7171439
2017-08-27T00:00:00,68038485482.57394,32370755160.220387,0.0,0.0,7796146619.335326,0.0,0.0,0.0,0.0,0.0,187929586.61027697
2017-08-28T00:00:00,69694649043.72203,32458167725.598194,0.0,0.0,8575140111.030354,0.0,0.0,0.0,0.0,0.0,193602753.64979604
2017-08-29T00:00:00,72641940495.6991,34597128016.55826,0.0,0.0,8365667702.823525,0.0,0.0,0.0,0.0,0.0,201946327.04008615
2017-08-30T00:00:00,75292523274.51767,35745271112.44432,0.0,0.0,8696766777.48323,0.0,0.0,0.0,0.0,0.0,229657053.41116467
2017-08-31T00:00:00,77767841900.02457,36132449087.43318,0.0,0.0,9742595064.842054,0.0,0.0,0.0,0.0,0.0,229350865.09045187
2017-09-01T00:00:00,80428274476.4107,36461379831.85175,0.0,0.0,9572348406.881536,0.0,0.0,0.0,0.0,0.0,275253527.30907935
2017-09-02T00:00:00,75367266379.22632,32698140251.89353,0.0,0.0,8610876571.66531,0.0,0.0,0.0,0.0,0.0,243545601.6820712
2017-09-03T00:00:00,76631058145.99944,33037915918.358837,0.0,0.0,8774911527.240784,0.0,0.0,0.0,0.0,0.0,240360682.38635132
2017-09-04T00:00:00,71425022760.39119,28302865423.90704,0.0,0.0,7916546282.847946,0.0,0.0,0.0,0.0,0.0,201479775.4535381
2017-09-05T00:00:00,73598219046.08562,30127332537.80147,0.0,0.0,8290935554.993558,0.0,0.0,0.0,0.0,0.0,215154036.15563345
2017-09-06T00:00:00,75996461011.38934,31478005326.47652,0.0,0.0,8698683969.57738,0.0,0.0,0.0,0.0,0.0,223837266.2963161
2017-09-07T00:00:00,75883474995.22142,31126200677.32708,0.0,0.0,8559035697.439494,0.0,0.0,0.0,0.0,0.0,214105469.37253505
2017-09-08T00:00:00,70933796921.03749,28775477244.445538,0.0,0.0,8110796185.827224,0.0,0.0,0.0,0.0,0.0,180652002.83751112
2017-09-09T00:00:00,70287354161.79593,28329354911.60804,0.0,0.0,8053932268.314735,0.0,0.0,0.0,0.0,0.0,176094716.96039248
2017-09-10T00:00:00,68424784707.49242,27681278352.42371,0.0,0.0,8163557312.258232,0.0,0.0,0.0,0.0,0.0,154799319.77774858
2017-09-11T00:00:00,68968724069.36708,28036287702.51409,0.0,0.0,8240628434.443062,0.0,0.0,0.0,0.0,0.0,160936267.7360557
2017-09-12T00:00:00,68415142331.63863,27485022514.19706,0.0,0.0,8022298598.76126,0.0,0.0,0.0,0.0,0.0,159665145.6175912
2017-09-13T00:00:00,64328714659.05176,26236732489.431683,0.0,0.0,7701168922.991135,0.0,0.0,0.0,0.0,0.0,153661912.29793885
2017-09-14T00:00:00,51366093442.36449,20278768201.760014,0.0,0.0,6295176928.825291,0.0,0.0,0.0,0.0,0.0,95266797.51676838
2017-09-15T00:00:00,59446207725.41725,23369190516.539547,0.0,0.0,6946638802.417461,0.0,0.0,0.0,0.0,0.0,97953942.22202285
2017-09-16T00:00:00,59757602841.68003,23173710726.76121,10725062.436515387,0.0,6843953993.854787,0.0,0.0,0.0,0.0,0.0,95198533.97012287
2017-09-17T00:00:00,58889832717.23171,23638636295.481937,15404129.090981249,0.0,6844644183.008681,0.0,0.0,0.0,0.0,0.0,92024381.2055784
2017-09-18T00:00:00,66500676482.32742,27269907986.777264,17349123.907271635,0.0,7261019962.016178,0.0,0.0,0.0,0.0,0.0,101893422.13690864
2017-09-19T00:00:00,64629619385.94208,26563613422.607845,16833419.05826789,0.0,7052812900.591488,0.0,0.0,0.0,0.0,0.0,93468812.2866819
2017-09-20T00:00:00,63957210363.29384,26471592194.703312,16662792.485643605,0.0,6995450513.13452,0.0,0.0,0.0,0.0,0.0,93192866.66596602
2017-09-21T00:00:00,60152757874.00039,24396830727.28448,9581702.729678905,0.0,6570102275.126401,0.0,0.0,0.0,0.0,0.0,82183276.29391806
2017-09-22T00:00:00,60061814860.04741,24969981050.95096,9421298.085257277,0.0,6652004721.388489,0.0,0.0,0.0,0.0,0.0,85975233.6903314
2017-09-23T00:00:00,62411285738.3069,26846246384.287216,8828963.159130229,0.0,6811821854.356833,0.0,0.0,0.0,0.0,0.0,104506634.30473372
2017-09-24T00:00:00,60907151775.20277,26609714675.1668,8545453.920539133,0.0,6732450101.659023,0.0,0.0,0.0,0.0,0.0,99221918.6866823
2017-09-25T00:00:00,64137374771.87553,27316005855.910435,10250635.359918352,0.0,6952620441.751209,0.0,0.0,0.0,0.0,0.0,126485743.03709964
2017-09-26T00:00:00,63915425115.12679,26926232192.18457,8965780.221748918,0.0,7199017969.691367,0.0,0.0,0.0,0.0,0.0,124601172.48559783
2017-09-27T00:00:00,68589320812.824844,28658972908.46477,11505513.150836991,0.0,7789513134.689567,0.0,0.0,0.0,0.0,0.0,124526133.27538544
2017-09-28T00:00:00,68609525756.87619,27919976584.315685,13955236.709152265,0.0,7553200037.164638,0.0,0.0,0.0,0.0,0.0,119591198.09736551
2017-09-29T00:00:00,68544241007.41879,27336170625.13594,13217328.787209408,0.0,7423022693.971853,0.0,0.0,0.0,0.0,0.0,118365324.85051094
2017-09-30T00:00:00,71329258156.47789,28209139740.688995,17191164.68013488,0.0,7551129469.702956,0.0,0.0,0.0,0.0,0.0,125258290.98010749
2017-10-01T00:00:00,72162524814.14323,28442001971.008823,10116815.717399877,0.0,7797948779.903827,0.0,0.0,0.0,0.0,0.0,118789509.32010058
2017-10-02T00:00:00,72763860755.0592,28082506249.729813,10787364.049011648,0.0,7778009982.124667,0.0,0.0,0.0,0.0,0.0,118265174.35064504
2017-10-03T00:00:00,71707074498.61319,27742435562.94357,12443238.401115729,0.0,7801208006.463882,0.0,0.0,0.0,0.0,0.0,114026189.35350116
2017-10-04T00:00:00,70259971867.79242,27825239443.20582,12880576.98534014,0.0,8201709434.931817,0.0,0.0,0.0,0.0,0.0,112952008.19570732
2017-10-05T00:00:00,71244448102.50621,27894664349.155266,13059917.950937042,0.0,9077252720.48824,0.0,0.0,0.0,0.0,0.0,110194928.4993679
2017-10-06T00:00:00,72202651600.90865,29227935374.982,13564347.38726733,0.0,9022197850.568748,0.0,0.0,0.0,0.0,0.0,113470815.87325738
2017-10-07T00:00:00,73165830198.24252,29412044193.592106,12937532.581472054,0.0,9209123811.691404,0.0,0.0,0.0,0.0,0.0,113904353.93577927
2017-10-08T00:00:00,75788890435.07802,29175396936.82704,12993885.109848468,0.0,10801140148.347656,0.0,0.0,0.0,0.0,0.0,116588545.44002564
2017-10-09T00:00:00,79061044585.54332,28119791744.85628,0.0,0.0,9622344819.285698,0.0,0.0,0.0,0.0,0.0,106654098.15840311
2017-10-10T00:00:00,79249573590.62794,28506074217.358105,14007954.967446368,0.0,10012223696.514929,0.0,0.0,0.0,0.0,0.0,109438123.34121265
2017-10-11T00:00:00,79896727838.75774,28827311270.280365,21645282.37883093,0.0,10221708346.512367,0.0,0.0,0.0,0.0,0.0,113641010.11699918
2017-10-12T00:00:00,88609513441.24539,28715264952.728848,23970960.381587382,0.0,9656327534.182806,0.0,0.0,0.0,0.0,0.0,117724950.64558049
2017-10-13T00:00:00,93253757323.27052,32136884949.300323,22988972.432827994,0.0,9993809655.582376,0.0,0.0,0.0,0.0,0.0,114409070.94894098
2017-10-14T00:00:00,94406037193.81062,31893398413.31946,11216452.03777135,0.0,9977472283.079449,0.0,0.0,0.0,0.0,0.0,116622623.0171162
2017-10-15T00:00:00,94500193338.09784,31903683068.492874,10973221.368088957,0.0,10230470367.641298,0.0,0.0,0.0,0.0,0.0,118049191.8048453
2017-10-16T00:00:00,95258545426.38309,31583306698.85391,18386163.39844644,0.0,9861607945.540993,0.0,0.0,0.0,0.0,0.0,128662913.56289208
2017-10-17T00:00:00,93855824390.12392,30251186909.138367,10929078.576844648,0.0,8745464857.587418,0.0,0.0,0.0,0.0,0.0,119145498.48222192
2017-10-18T00:00:00,93017336298.87628,29930081747.853603,10849999.581293626,0.0,8449003197.12155,696021404.3079604,0.0,0.0,0.0,0.0,115174168.6955907
2017-10-19T00:00:00,94752516351.64404,29366946306.63264,3981769.7187992255,0.0,8239892535.391856,695622018.2559936,0.0,0.0,0.0,0.0,119527549.46532336
2017-10-20T00:00:00,99030673396.69296,28790749976.8316,10014036.879397638,0.0,8111929294.631894,785580027.6424098,0.0,0.0,0.0,0.0,115709013.98838556
2017-10-21T00:00:00,100559216276.95663,28638437008.879925,9754528.3474995,0.0,7997413560.95571,741202123.8797704,0.0,0.0,0.0,0.0,111246254.19916844
2017-10-22T00:00:00,99899292227.65865,28148745034.196087,4357149.810097096,0.0,7857698200.824538,720669848.4724126,0.0,0.0,0.0,0.0,113696297.90016212
2017-10-23T00:00:00,99188570754.3323,27575920805.165585,5907118.82542005,0.0,7665425821.603758,675273816.053428,0.0,0.0,0.0,0.0,113992512.99008086
2017-10-24T00:00:00,92378194194.24738,28472255904.29292,0.0,0.0,7997105308.644334,710852942.3615782,0.0,0.0,0.0,0.0,119743755.2376946
2017-10-25T00:00:00,94967978387.47089,28452391049.61785,8614152.729896264,0.0,7897154496.680666,707013105.4597949,0.0,0.0,0.0,0.0,118079043.83748078
2017-10-26T00:00:00,97947023064.89772,28192911056.673782,4549361.144736407,0.0,7848450631.483258,689437113.7144977,0.0,0.0,0.0,0.0,115639519.4249014
2017-10-27T00:00:00,96164443214.4004,28411617292.93479,4626323.18742883,0.0,7802366910.932546,687316826.4044167,0.0,0.0,0.0,0.0,114291422.60124584
2017-10-28T00:00:00,95484533854.62125,28278036785.2928,4628094.609923487,0.0,7768343562.06442,673492286.1223357,0.0,0.0,0.0,0.0,110584215.7808346
2017-10-29T00:00:00,101977770673.5449,28978234226.357677,4888738.900007344,0.0,7805988875.591214,735085222.7844126,0.0,0.0,0.0,0.0,135611880.54204246
2017-10-30T00:00:00,101669814828.64809,29223725935.84833,128621027.051878,0.0,7813271336.447472,735950462.4388821,0.0,0.0,0.0,0.0,124402752.66211744
2017-10-31T00:00:00,106082152741.21794,28971625622.98315,127642112.83486268,0.0,7736863294.765146,784322281.6027644,0.0,0.0,0.0,0.0,125373704.51146816
2017-11-01T00:00:00,111860407349.42264,27907457658.55725,124362891.8000922,0.0,7480166182.466782,598812560.9812648,0.0,0.0,0.0,0.0,122571952.71945629
2017-11-02T00:00:00,117621545279.66476,27411044537.06305,128415994.1310528,0.0,7902625975.20759,552780115.686688,0.0,0.0,0.0,0.0,132354497.64350422
2017-11-03T00:00:00,120546744685.76022,29209850779.092915,145324589.61855084,0.0,8037717550.668122,590863052.9170463,0.0,0.0,0.0,0.0,130678532.71382353
2017-11-04T00:00:00,123154674357.55318,28653533860.136063,160991265.41234583,0.0,7866021013.23169,565264037.9883977,0.0,0.0,0.0,0.0,127824432.10720795
2017-11-05T00:00:00,123596829565.80898,28426818646.719734,152178506.46334484,0.0,7798860540.890644,571077843.8126849,0.0,0.0,0.0,0.0,132546560.7024534
2017-11-06T00:00:00,118388777524.7116,28801102723.032696,158948749.47016165,0.0,7956223345.848092,578266095.092228,0.0,0.0,0.0,0.0,130837821.20751858
2017-11-07T00:00:00,119464110442.1775,28220768686.35795,179475107.11354542,0.0,8085149875.081104,577877214.2109797,0.0,0.0,0.0,0.0,133583723.7874587
2017-11-08T00:00:00,124396351241.9002,29536454012.04308,201365016.4572739,0.0,8357953170.648864,651971147.3307619,0.0,0.0,0.0,0.0,135491390.21652117
2017-11-09T00:00:00,119816786360.0138,30823742534.2921,201460232.20321235,0.0,8377488660.882318,849617009.7707922,0.0,0.0,78881828.34824735,156404161.61769113,155932869.93855354
2017-11-10T00:00:00,110999386930.46329,28824163917.3142,178919972.00425422,0.0,7944702415.710414,707628644.4042084,0.0,0.0,66162748.000257306,133968506.2492818,130395488.24981712
2017-11-11T00:00:00,106146109132.28352,30256030132.159668,167488453.06212497,0.0,8096131363.673874,712956034.570149,0.0,0.0,63427934.797573335,125470649.38402924,132340096.1133215
2017-11-12T00:00:00,97832172888.0526,30062176933.46014,150991373.7338803,0.0,7567632775.819722,635774572.7517922,0.0,0.0,59504620.60993513,118235245.9032626,117441601.99766804
2017-11-13T00:00:00,107125442451.24033,30181430682.324654,165744855.11906666,0.0,7865702050.68179,651139900.5067863,0.0,0.0,63241859.46110361,132386427.48493508,132273234.29124442
2017-11-14T00:00:00,110957725266.311,32446360785.0723,156686364.647931,0.0,8108871642.78945,680023121.191746,0.0,0.0,64418345.0706298,158479487.413139,132978229.9937
2017-11-15T00:00:00,121737427357.354,32007998528.5458,150742563.641147,0.0,8217329353.79192,674481157.867525,0.0,0.0,66582146.294247,152242301.026122,146516609.809699
2017-11-16T00:00:00,130381304858.568,31606240405.8994,157996419.777573,0.0,8629049387.40486,702786226.652537,0.0,0.0,59085402.3417718,147470996.18371,151555964.448862
2017-11-17T00:00:00,129865386010.109,31931961399.8328,149961271.382931,0.0,8774387331.72808,671945487.478645,0.0,0.0,54989182.8776909,132729588.66321,145035154.401549
2017-11-18T00:00:00,130622715624.408,33413835153.7437,165591759.101192,0.0,8807409904.78052,687786073.938608,0.0,0.0,59638905.5231861,132693856.773722,151257564.426836
2017-11-19T00:00:00,133701043637.728,33870265876.0073,158550630.577414,0.0,8911575845.74245,718729791.325827,0.0,0.0,56546725.2054073,130259776.10292,153182462.262032
2017-11-20T00:00:00,137213053125.934,35061352161.7675,160472834.989452,0.0,9261924103.23804,777883050.122379,0.0,0.0,56594763.5971711,139968958.501911,150410445.45211
2017-11-21T00:00:00,135455116259.548,34615252499.3341,155622212.354081,0.0,8993489866.68299,741467951.324501,0.0,0.0,54369086.0972911,139727776.589602,150883425.412205
2017-11-22T00:00:00,137857431278.079,36382569909.3727,159396955.930594,0.0,9216730057.65857,744924903.206561,0.0,0.0,60198128.2720188,153081053.186036,212559960.384143
2017-11-23T00:00:00,135545106327.703,39569679447.7058,154461164.409639,0.0,9465577211.71665,724419632.811637,0.0,0.0,58392706.2392644,140256267.319897,221281658.253856
2017-11-24T00:00:00,138239984963.008,45568623853.9817,167434757.921205,0.0,9449471474.75526,739231013.334716,0.0,0.0,67770506.603374,135886679.771313,213725198.616232
2017-11-25T00:00:00,146022669794.181,44853255083.9293,183230814.759749,0.0,9780005999.7326,793751757.583795,0.0,0.0,63564965.0839048,132186806.520027,226855244.830217
2017-11-26T00:00:00,156058041450.11,45011721609.851,182503043.3614,0.0,9621613608.17709,999433438.691236,0.0,0.0,63339603.1660668,138886239.354519,224189180.420004
2017-11-27T00:00:00,164237026935.379,46496118377.9175,195050034.564593,0.0,9808123449.39181,1308514307.56615,0.0,0.0,64938662.1770336,137391323.843611,223699517.482765
2017-11-28T00:00:00,171368281967.209,45528555887.0189,196928662.860015,0.0,11532093893.0572,3130063311.79723,0.0,0.0,64000010.0644418,157303861.754746,268256736.622126
2017-11-29T00:00:00,165021094137.072,41136242461.6215,177042598.100423,0.0,9289611414.12413,2401776731.97084,0.0,0.0,51863911.6446025,135028093.697619,236426763.405606
2017-11-30T00:00:00,173903131019.367,43624717838.8218,198350010.167143,0.0,9672982025.82372,3216634513.08707,0.0,0.0,61785854.2851622,151961655.37658,234538409.246071
2017-12-01T00:00:00,183780731163.873,45142640782.4465,207284814.077617,0.0,9863779005.65406,3392534112.11863,0.0,0.0,62756735.184557,140761166.858812,240287418.98963
2017-12-02T00:00:00,186591841366.624,45151510929.4977,209800144.60457,0.0,9867641292.69516,3507674559.84146,0.0,0.0,73342592.805409,139299880.204911,242394201.962934
2017-12-03T00:00:00,188190520506.165,44394413397.1167,224059470.79661,0.0,9731766034.58926,3420520703.41699,0.0,0.0,81403474.631696,138051871.365982,247422699.292205
2017-12-04T00:00:00,194541160318.899,45400977761.2147,254913860.512531,0.0,9792132094.8171,3534332361.0504,0.0,0.0,80596472.8425626,141541434.294398,276443367.394331
2017-12-05T00:00:00,203585321680.101,44907252844.2554,263124719.35299,0.0,9527234149.4984,3403344673.62041,0.0,0.0,106452342.853388,140507657.865294,290161576.762714
2017-12-06T00:00:00,232080024191.322,43118585011.2992,232422532.202719,0.0,9113383863.36725,3344540395.15708,0.0,0.0,107702259.615245,251391339.358649,299909257.255285
2017-12-07T00:00:00,309298517515.443,43465282557.5874,297086617.267054,0.0,8631972508.34041,2942716690.04155,0.0,0.0,98862965.5709783,258211689.362915,326827110.535459
2017-12-08T00:00:00,282850210542.754,45019411221.6764,292293248.433827,0.0,9748434626.73362,3105314029.77127,0.0,0.0,89149491.0173869,278974710.335557,320569762.110106
2017-12-09T00:00:00,255421618137.278,46391200044.4373,264491465.058563,0.0,9461958650.59006,3164909210.30234,0.0,0.0,84799526.1278679,289726095.333273,303381007.190128
2017-12-10T00:00:00,264523195368.976,42998769813.0645,254681413.05008,0.0,9250094267.42181,2871505505.06286,0.0,0.0,90845230.7555341,284787760.133959,297118061.721172
2017-12-11T00:00:00,286279279595.202,49007073662.9809,275491318.996752,0.0,9708649524.97575,3115612115.86568,0.0,0.0,94046113.5423837,337692576.970699,307245077.301189
2017-12-12T00:00:00,288713846623.762,63736319679.7109,267426821.367015,0.0,14698677511.8627,3463179987.1099,0.0,0.0,80600382.7027242,495518100.391034,358555932.771155
2017-12-13T00:00:00,276619329724.168,68377310760.8715,279049549.830425,0.0,18518822063.515,3483989039.4741,0.0,0.0,91949689.1829396,1018429358.77093,382450807.203592
2017-12-14T00:00:00,282355027769.183,67885165267.6573,316546825.081114,0.0,33510444988.7107,5626468819.76509,0.0,0.0,114392334.054448,1117342410.94018,422221799.861263
2017-12-15T00:00:00,301031043805.055,66789398252.0671,400085905.973992,0.0,29463831396.2828,5642622686.12803,0.0,0.0,113354416.780712,1158452947.09193,422911344.562148
2017-12-16T00:00:00,329315720181.841,67685238860.8431,463748632.750434,0.0,29552660255.417,10583545519.8641,0.0,0.0,120844222.734463,2418341289.20449,665691723.964672
2017-12-17T00:00:00,325311461891.215,70249967413.1925,590889258.862828,0.0,28253775467.8419,12330642063.9879,0.0,0.0,151742169.613005,2248365867.15762,670368327.355505
2017-12-18T00:00:00,321409248360.935,76958112624.052,558733495.454083,0.0,30096209196.7652,13142298925.0217,0.0,0.0,139353068.921663,2629410137.61121,717368607.309445
2017-12-19T00:00:00,304459646943.618,80048859677.1559,588418049.116838,0.0,30702515552.7656,14203659365.4663,0.0,0.0,158156421.800708,2857064671.44368,636410609.83032
2017-12-20T00:00:00,285821795917.542,78466047306.039,528971427.95703,0.0,29989405374.422,12763812409.1896,0.0,0.0,135566129.440982,3266642235.67293,771213480.861564
2017-12-21T00:00:00,274043056258.078,78432622738.5783,539885696.300886,0.0,44904092357.9516,12909971958.0506,0.0,0.0,157922205.40931,3102874691.31574,877445209.528607
2017-12-22T00:00:00,236028031210.852,64585322053.99,448300384.032448,0.0,42840070720.5034,10749807285.5968,0.0,0.0,150019080.418997,2341227618.76913,698852820.376365
2017-12-23T00:00:00,255444795621.567,69087031853.6697,507266057.374528,0.0,45594036527.6767,11313893784.0892,0.0,0.0,224345897.937714,3360687547.59768,856591596.004114
2017-12-24T00:00:00,242218743695.445,66252429575.9089,548348055.456675,0.0,40009788797.9816,10543065492.8002,0.0,0.0,200020019.178327,2469439876.38476,1020336053.72486
2017-12-25T00:00:00,239755987703.759,70871970751.0918,668070648.359587,0.0,43402563103.6819,11010303256.014,0.0,0.0,180638779.674941,2117543982.50347,1021809774.54325
2017-12-26T00:00:00,278573473665.536,74770905370.1416,940817663.510205,0.0,45867534890.2965,11660878365.3454,0.0,0.0,190152652.218238,2527864819.3834,1110694815.60937
2017-12-27T00:00:00,274522325686.838,73903417373.3621,1037172560.2799,0.0,54484670270.0631,11163150600.8902,0.0,0.0,187526380.959805,2453988939.35979,1050398243.3871
